8	10
10	10
10	12
12	14
14	15
15	16
17	18
18	19
19	20
20	21
21	25
25	27
28	29
29	32
32	33
33	34
34	37
37	38
38	39
39	40
40	41
41	42
42	46
46	48
48	50
50	50
50	51
51	52
52	53
53	53
54	57
57	61
61	62
62	65
65	67
67	67
67	69
69	70
70	72
72	75
75	77
78	81
81	82
82	84
85	87
88	89
89	89
